"Year","StateAbbr","StateDesc","CountyName","CountyFIPS","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","TotalPop18plus","Geolocation","LocationID","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text"
"2023","GA","Georgia","DeKalb","13089","13089020200","BRFSS","Health Outcomes","High cholesterol among adults who have ever been screened","%","Crude prevalence","33.6",,,"30.8","36.5","2,202","1,857","POINT (-84.3402721 33.7756062)","13089020200","HLTHOUT","HIGHCHOL","CrdPrv","High Cholesterol"
"2023","GA","Georgia","DeKalb","13089","13089021823","BRFSS","Prevention","Taking medicine to control high blood pressure among adults with high blood pressure","%","Crude prevalence","79.0",,,"76.3","81.5","3,633","2,940","POINT (-84.1888768 33.8517831)","13089021823","PREVENT","BPMED","CrdPrv","High Blood Pressure Medication"
"2023","GA","Georgia","DeKalb","13089","13089023209","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","34.1",,,"29.8","38.6","5,582","4,222","POINT (-84.1725253 33.7743419)","13089023209","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2023","GA","Georgia","DeKalb","13089","13089023446","BRFSS","Health Outcomes","High blood pressure among adults","%","Crude prevalence","47.9",,,"44.7","51.0","1,888","1,452","POINT (-84.2601098 33.7076582)","13089023446","HLTHOUT","BPHIGH","CrdPrv","High Blood Pressure"
"2023","GA","Georgia","DeKalb","13089","13089021305","BRFSS","Health-Related Social Needs","Loneliness among adults","%","Crude prevalence","41.0",,,"36.7","45.6","5,526","3,784","POINT (-84.2720336 33.9338853)","13089021305","SOCLNEED","LONELINESS","CrdPrv","Loneliness"
"2023","GA","Georgia","DeKalb","13089","13089021229","BRFSS","Disability","Self-care disability among adults","%","Crude prevalence","1.8",,,"1.5","2.2","3,006","2,116","POINT (-84.3342689 33.9578887)","13089021229","DISABLT","SELFCARE","CrdPrv","Self-care Disability"
"2023","GA","Georgia","DeKalb","13089","13089021301","BRFSS","Health Outcomes","High cholesterol among adults who have ever been screened","%","Crude prevalence","31.7",,,"28.9","34.6","4,101","3,140","POINT (-84.2895375 33.9071668)","13089021301","HLTHOUT","HIGHCHOL","CrdPrv","High Cholesterol"
"2022","GA","Georgia","DeKalb","13089","13089023111","BRFSS","Prevention","Colorectal cancer screening among adults aged 45–75 years","%","Crude prevalence","66.4",,,"62.0","70.7","1,870","1,448","POINT (-84.2269034 33.7574297)","13089023111","PREVENT","COLON_SCREEN","CrdPrv","Colorectal Cancer Screening"
"2023","GA","Georgia","DeKalb","13089","13089021421","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","8.3",,,"7.2","9.3","2,517","1,647","POINT (-84.3219217 33.8535545)","13089021421","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2022","GA","Georgia","DeKalb","13089","13089021309","BRFSS","Health Outcomes","All teeth lost among adults aged >=65 years","%","Crude prevalence","35.2",,,"30.7","40.1","2,099","1,482","POINT (-84.2637412 33.8994517)","13089021309","HLTHOUT","TEETHLOST","CrdPrv","All Teeth Lost"
"2023","GA","Georgia","DeKalb","13089","13089022005","BRFSS","Health-Related Social Needs","Housing insecurity in the past 12 months among adults","%","Crude prevalence","22.0",,,"18.9","25.0","5,047","3,634","POINT (-84.2330492 33.7912072)","13089022005","SOCLNEED","HOUSINSECU","CrdPrv","Housing Insecurity"
"2023","GA","Georgia","DeKalb","13089","13089023441","BRFSS","Health Outcomes","Diagnosed diabetes among adults","%","Crude prevalence","16.0",,,"13.9","18.2","3,713","2,919","POINT (-84.1874224 33.6742646)","13089023441","HLTHOUT","DIABETES","CrdPrv","Diabetes"
"2023","GA","Georgia","DeKalb","13089","13089021911","BRFSS","Health Outcomes","High blood pressure among adults","%","Crude prevalence","39.1",,,"35.8","42.6","2,382","1,712","POINT (-84.1907575 33.8177366)","13089021911","HLTHOUT","BPHIGH","CrdPrv","High Blood Pressure"
"2023","GA","Georgia","DeKalb","13089","13089021103","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","74.9",,,"71.6","77.9","5,106","4,380","POINT (-84.3392672 33.8746131)","13089021103","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","GA","Georgia","DeKalb","13089","13089021911","BRFSS","Disability","Hearing disability among adults","%","Crude prevalence","3.8",,,"3.3","4.4","2,382","1,712","POINT (-84.1907575 33.8177366)","13089021911","DISABLT","HEARING","CrdPrv","Hearing Disability"
"2023","GA","Georgia","DeKalb","13089","13089023220","BRFSS","Prevention","Taking medicine to control high blood pressure among adults with high blood pressure","%","Crude prevalence","78.5",,,"75.8","81.0","3,703","2,843","POINT (-84.2021685 33.7711165)","13089023220","PREVENT","BPMED","CrdPrv","High Blood Pressure Medication"
"2023","GA","Georgia","DeKalb","13089","13089021609","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","23.7",,,"20.3","27.3","2,212","1,577","POINT (-84.3000775 33.8442926)","13089021609","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2023","GA","Georgia","DeKalb","13089","13089021808","BRFSS","Health Outcomes","Coronary heart disease among adults","%","Crude prevalence","6.3",,,"5.5","7.1","5,069","3,800","POINT (-84.2410351 33.87553)","13089021808","HLTHOUT","CHD","CrdPrv","Coronary Heart Disease"
"2023","GA","Georgia","DeKalb","13089","13089021703","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","16.3",,,"14.1","18.8","4,834","3,816","POINT (-84.2757092 33.8452032)","13089021703","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2023","GA","Georgia","DeKalb","13089","13089021505","BRFSS","Health-Related Social Needs","Loneliness among adults","%","Crude prevalence","37.0",,,"33.1","41.0","3,394","2,895","POINT (-84.3268623 33.8093253)","13089021505","SOCLNEED","LONELINESS","CrdPrv","Loneliness"
"2023","GA","Georgia","DeKalb","13089","13089021817","BRFSS","Health Risk Behaviors","Current cigarette smoking among adults","%","Crude prevalence","11.6",,,"9.8","13.3","2,097","1,635","POINT (-84.2163153 33.828316)","13089021817","RISKBEH","CSMOKING","CrdPrv","Current Cigarette Smoking"
"2023","GA","Georgia","DeKalb","13089","13089023443","BRFSS","Health Status","Frequent physical distress among adults","%","Crude prevalence","11.6",,,"10.1","13.3","5,716","4,341","POINT (-84.3102617 33.6646874)","13089023443","HLTHSTAT","PHLTH","CrdPrv","Frequent Physical Distress"
"2023","GA","Georgia","DeKalb","13089","13089023219","BRFSS","Disability","Independent living disability among adults","%","Crude prevalence","10.4",,,"8.8","12.1","3,689","2,844","POINT (-84.2166645 33.7772545)","13089023219","DISABLT","INDEPLIVE","CrdPrv","Independent Living Disability"
"2023","GA","Georgia","DeKalb","13089","13089021915","BRFSS","Disability","Self-care disability among adults","%","Crude prevalence","3.6",,,"2.9","4.4","4,869","3,963","POINT (-84.1476178 33.80594)","13089021915","DISABLT","SELFCARE","CrdPrv","Self-care Disability"
"2022","GA","Georgia","DeKalb","13089","13089023212","BRFSS","Prevention","Colorectal cancer screening among adults aged 45–75 years","%","Crude prevalence","67.0",,,"62.6","71.2","3,766","2,930","POINT (-84.1729465 33.7402843)","13089023212","PREVENT","COLON_SCREEN","CrdPrv","Colorectal Cancer Screening"
"2023","GA","Georgia","DeKalb","13089","13089021230","BRFSS","Health-Related Social Needs","Utility services shut-off threat in the past 12 months among adults","%","Crude prevalence","3.1",,,"2.6","3.7","4,448","3,453","POINT (-84.3427655 33.9288336)","13089021230","SOCLNEED","SHUTUTILITY","CrdPrv","Utility Services Threat"
"2023","GA","Georgia","DeKalb","13089","13089020300","BRFSS","Disability","Self-care disability among adults","%","Crude prevalence","2.2",,,"1.9","2.7","4,036","2,944","POINT (-84.3296477 33.7659922)","13089020300","DISABLT","SELFCARE","CrdPrv","Self-care Disability"
"2023","GA","Georgia","DeKalb","13089","13089022401","BRFSS","Disability","Cognitive disability among adults","%","Crude prevalence","9.4",,,"8.0","11.2","4,498","3,943","POINT (-84.3430661 33.7884482)","13089022401","DISABLT","COGNITION","CrdPrv","Cognitive Disability"
"2023","GA","Georgia","DeKalb","13089","13089023222","BRFSS","Prevention","Cholesterol screening among adults","%","Crude prevalence","85.7",,,"83.2","87.8","3,591","2,653","POINT (-84.1885328 33.7759491)","13089023222","PREVENT","CHOLSCREEN","CrdPrv","Cholesterol Screening"
"2023","GA","Georgia","DeKalb","13089","13089022012","BRFSS","Health-Related Social Needs","Housing insecurity in the past 12 months among adults","%","Crude prevalence","32.7",,,"28.8","36.6","4,310","2,669","POINT (-84.2422232 33.8010192)","13089022012","SOCLNEED","HOUSINSECU","CrdPrv","Housing Insecurity"
"2023","GA","Georgia","DeKalb","13089","13089021505","BRFSS","Health Risk Behaviors","Binge drinking among adults","%","Crude prevalence","18.2",,,"15.5","21.0","3,394","2,895","POINT (-84.3268623 33.8093253)","13089021505","RISKBEH","BINGE","CrdPrv","Binge Drinking"
"2023","GA","Georgia","DeKalb","13089","13089023313","BRFSS","Disability","Hearing disability among adults","%","Crude prevalence","3.9",,,"3.5","4.5","4,933","3,703","POINT (-84.1246997 33.7351056)","13089023313","DISABLT","HEARING","CrdPrv","Hearing Disability"
"2023","GA","Georgia","DeKalb","13089","13089020500","BRFSS","Health Outcomes","Arthritis among adults","%","Crude prevalence","15.5",,,"13.8","17.4","3,384","2,972","POINT (-84.3416193 33.7526586)","13089020500","HLTHOUT","ARTHRITIS","CrdPrv","Arthritis"
"2023","GA","Georgia","DeKalb","13089","13089021217","BRFSS","Prevention","Taking medicine to control high blood pressure among adults with high blood pressure","%","Crude prevalence","74.9",,,"71.7","77.7","2,701","2,028","POINT (-84.2899398 33.9283386)","13089021217","PREVENT","BPMED","CrdPrv","High Blood Pressure Medication"
"2023","GA","Georgia","DeKalb","13089","13089022900","BRFSS","Health-Related Social Needs","Received food stamps in the past 12 months among adults","%","Crude prevalence","4.3",,,"3.4","5.2","4,544","3,682","POINT (-84.2784607 33.75928)","13089022900","SOCLNEED","FOODSTAMP","CrdPrv","Food Stamps"
"2023","GA","Georgia","DeKalb","13089","13089023426","BRFSS","Health-Related Social Needs","Lack of social and emotional support among adults","%","Crude prevalence","29.2",,,"25.4","33.0","4,604","3,685","POINT (-84.2035103 33.6713108)","13089023426","SOCLNEED","EMOTIONSPT","CrdPrv","Lack of Social/Emotional Support"
"2023","GA","Georgia","DeKalb","13089","13089021221","BRFSS","Disability","Cognitive disability among adults","%","Crude prevalence","8.3",,,"7.1","9.6","2,613","2,104","POINT (-84.3274733 33.8973224)","13089021221","DISABLT","COGNITION","CrdPrv","Cognitive Disability"
"2023","GA","Georgia","DeKalb","13089","13089021710","BRFSS","Health-Related Social Needs","Food insecurity in the past 12 months among adults","%","Crude prevalence","5.8",,,"4.8","7.1","3,139","2,451","POINT (-84.2605276 33.8627454)","13089021710","SOCLNEED","FOODINSECU","CrdPrv","Food Insecurity"
"2023","GA","Georgia","DeKalb","13089","13089021816","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","9.0",,,"8.0","10.1","2,844","2,219","POINT (-84.2286066 33.8880344)","13089021816","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","GA","Georgia","DeKalb","13089","13089021819","BRFSS","Disability","Vision disability among adults","%","Crude prevalence","3.6",,,"3.1","4.1","3,523","2,884","POINT (-84.238145 33.8536929)","13089021819","DISABLT","VISION","CrdPrv","Vision Disability"
"2023","GA","Georgia","DeKalb","13089","13089022304","BRFSS","Health-Related Social Needs","Loneliness among adults","%","Crude prevalence","34.8",,,"30.9","38.5","3,214","2,726","POINT (-84.3005964 33.7974819)","13089022304","SOCLNEED","LONELINESS","CrdPrv","Loneliness"
"2022","GA","Georgia","DeKalb","13089","13089022205","BRFSS","Health Outcomes","All teeth lost among adults aged >=65 years","%","Crude prevalence","9.8",,,"8.1","11.9","3,579","2,850","POINT (-84.2642166 33.8090895)","13089022205","HLTHOUT","TEETHLOST","CrdPrv","All Teeth Lost"
"2023","GA","Georgia","DeKalb","13089","13089021820","BRFSS","Health Outcomes","Arthritis among adults","%","Crude prevalence","15.5",,,"13.8","17.3","2,367","2,049","POINT (-84.2509865 33.8555465)","13089021820","HLTHOUT","ARTHRITIS","CrdPrv","Arthritis"
"2022","GA","Georgia","DeKalb","13089","13089021607","BRFSS","Health Risk Behaviors","Short sleep duration among adults","%","Crude prevalence","30.5",,,"26.6","34.8","1,947","1,758","POINT (-84.3241817 33.8343515)","13089021607","RISKBEH","SLEEP","CrdPrv","Short Sleep Duration"
"2023","GA","Georgia","DeKalb","13089","13089021410","BRFSS","Disability","Self-care disability among adults","%","Crude prevalence","3.6",,,"3.1","4.1","5,204","3,996","POINT (-84.3078858 33.8515628)","13089021410","DISABLT","SELFCARE","CrdPrv","Self-care Disability"
"2023","GA","Georgia","DeKalb","13089","13089021210","BRFSS","Disability","Self-care disability among adults","%","Crude prevalence","2.2",,,"1.7","2.7","6,109","4,429","POINT (-84.3127008 33.9413866)","13089021210","DISABLT","SELFCARE","CrdPrv","Self-care Disability"
"2023","GA","Georgia","DeKalb","13089","13089023422","BRFSS","Disability","Hearing disability among adults","%","Crude prevalence","3.9",,,"3.4","4.4","5,786","4,428","POINT (-84.2653477 33.6621418)","13089023422","DISABLT","HEARING","CrdPrv","Hearing Disability"
"2023","GA","Georgia","DeKalb","13089","13089021823","BRFSS","Health Outcomes","Diagnosed diabetes among adults","%","Crude prevalence","10.8",,,"9.4","12.2","3,633","2,940","POINT (-84.1888768 33.8517831)","13089021823","HLTHOUT","DIABETES","CrdPrv","Diabetes"
"2023","GA","Georgia","DeKalb","13089","13089021419","BRFSS","Disability","Any disability among adults","%","Crude prevalence","22.3",,,"18.6","26.3","2,420","2,049","POINT (-84.3198514 33.8449479)","13089021419","DISABLT","DISABILITY","CrdPrv","Any Disability"
"2023","GA","Georgia","DeKalb","13089","13089021219","BRFSS","Disability","Vision disability among adults","%","Crude prevalence","2.4",,,"2.1","2.8","4,308","3,207","POINT (-84.3349253 33.9103275)","13089021219","DISABLT","VISION","CrdPrv","Vision Disability"
"2023","GA","Georgia","DeKalb","13089","13089023331","BRFSS","Disability","Cognitive disability among adults","%","Crude prevalence","19.6",,,"16.7","22.7","3,577","2,685","POINT (-84.1524149 33.737603)","13089023331","DISABLT","COGNITION","CrdPrv","Cognitive Disability"
"2023","GA","Georgia","DeKalb","13089","13089023328","BRFSS","Disability","Independent living disability among adults","%","Crude prevalence","13.5",,,"11.6","15.3","4,641","3,463","POINT (-84.1290251 33.7249081)","13089023328","DISABLT","INDEPLIVE","CrdPrv","Independent Living Disability"
"2023","GA","Georgia","DeKalb","13089","13089021602","BRFSS","Health-Related Social Needs","Housing insecurity in the past 12 months among adults","%","Crude prevalence","5.2",,,"4.2","6.4","4,147","3,372","POINT (-84.2960928 33.8162885)","13089021602","SOCLNEED","HOUSINSECU","CrdPrv","Housing Insecurity"
"2023","GA","Georgia","DeKalb","13089","13089021104","BRFSS","Health Outcomes","Coronary heart disease among adults","%","Crude prevalence","5.7",,,"4.9","6.5","2,138","1,955","POINT (-84.3434063 33.8623505)","13089021104","HLTHOUT","CHD","CrdPrv","Coronary Heart Disease"
"2023","GA","Georgia","DeKalb","13089","13089021411","BRFSS","Health Outcomes","Diagnosed diabetes among adults","%","Crude prevalence","4.9",,,"4.2","5.6","3,768","3,074","POINT (-84.329312 33.8667772)","13089021411","HLTHOUT","DIABETES","CrdPrv","Diabetes"
"2023","GA","Georgia","DeKalb","13089","13089023434","BRFSS","Health Risk Behaviors","Binge drinking among adults","%","Crude prevalence","13.8",,,"11.7","16.2","4,621","3,375","POINT (-84.1064814 33.6463878)","13089023434","RISKBEH","BINGE","CrdPrv","Binge Drinking"
"2023","GA","Georgia","DeKalb","13089","13089021310","BRFSS","Health Outcomes","Stroke among adults","%","Crude prevalence","3.9",,,"3.6","4.3","4,272","3,218","POINT (-84.2548256 33.9058056)","13089021310","HLTHOUT","STROKE","CrdPrv","Stroke"
"2023","GA","Georgia","DeKalb","13089","13089023214","BRFSS","Health Risk Behaviors","Current cigarette smoking among adults","%","Crude prevalence","14.3",,,"11.3","17.7","6,326","4,728","POINT (-84.1781025 33.7169315)","13089023214","RISKBEH","CSMOKING","CrdPrv","Current Cigarette Smoking"
"2023","GA","Georgia","DeKalb","13089","13089023413","BRFSS","Health-Related Social Needs","Utility services shut-off threat in the past 12 months among adults","%","Crude prevalence","12.4",,,"10.6","14.4","3,482","2,889","POINT (-84.2382775 33.6919664)","13089023413","SOCLNEED","SHUTUTILITY","CrdPrv","Utility Services Threat"
"2023","GA","Georgia","DeKalb","13089","13089021219","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","8.5",,,"7.5","9.6","4,308","3,207","POINT (-84.3349253 33.9103275)","13089021219","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","GA","Georgia","DeKalb","13089","13089023430","BRFSS","Health Outcomes","Diagnosed diabetes among adults","%","Crude prevalence","13.8",,,"12.1","15.9","5,543","3,934","POINT (-84.1575165 33.6955458)","13089023430","HLTHOUT","DIABETES","CrdPrv","Diabetes"
